点位编号,经度,纬度,发现时间,人员编号
D03,118.3748,31.2365,2020-11-02 14:24:23.013085,P0172
D03,118.3748,31.2365,2020-11-02 14:24:32.917923,P0014
D03,118.3748,31.2365,2020-11-02 14:24:39.743584,P0146
D03,118.3748,31.2365,2020-11-02 14:24:53.682885,P0171
D03,118.3748,31.2365,2020-11-02 14:25:19.829076,P0169
D03,118.3748,31.2365,2020-11-02 14:25:32.477876,P0163
D03,118.3748,31.2365,2020-11-02 14:26:25.522270,P0135
D03,118.3748,31.2365,2020-11-02 14:26:30.493370,P0197
D03,118.3748,31.2365,2020-11-02 14:27:21.626643,P0199
D03,118.3748,31.2365,2020-11-02 14:27:26.414189,P0156
D03,118.3748,31.2365,2020-11-02 14:27:42.459742,P0077
D03,118.3748,31.2365,2020-11-02 14:27:54.733601,P0138
D03,118.3748,31.2365,2020-11-02 14:28:17.040993,P0158
D03,118.3748,31.2365,2020-11-02 14:28:56.977260,P0008
D03,118.3748,31.2365,2020-11-02 14:29:38.840537,P0191
D03,118.3748,31.2365,2020-11-02 14:29:42.457697,P0117
D03,118.3748,31.2365,2020-11-02 14:30:02.157455,P0189
D03,118.3748,31.2365,2020-11-02 14:30:37.674909,P0168
D03,118.3748,31.2365,2020-11-02 14:31:03.017624,P0109
D03,118.3748,31.2365,2020-11-02 14:31:08.201546,P0194
D03,118.3748,31.2365,2020-11-02 14:31:21.127588,P0105
D03,118.3748,31.2365,2020-11-02 14:31:33.803238,P0103
D03,118.3748,31.2365,2020-11-02 14:31:49.240695,P0230
D03,118.3748,31.2365,2020-11-02 14:32:16.174905,P0171
D03,118.3748,31.2365,2020-11-02 14:32:30.316125,P0144
D03,118.3748,31.2365,2020-11-02 14:32:32.469585,P0153
D03,118.3748,31.2365,2020-11-02 14:32:46.918667,P0124
D03,118.3748,31.2365,2020-11-02 14:33:05.065490,P0107
D03,118.3748,31.2365,2020-11-02 14:33:05.907284,P0135
D03,118.3748,31.2365,2020-11-02 14:33:29.596609,P0230
D03,118.3748,31.2365,2020-11-02 14:33:31.240034,P0123
D03,118.3748,31.2365,2020-11-02 14:34:07.480163,P0197
D03,118.3748,31.2365,2020-11-02 14:34:24.407501,P0154
D03,118.3748,31.2365,2020-11-02 14:34:28.309224,P0190
D03,118.3748,31.2365,2020-11-02 14:34:39.023900,P0101
D03,118.3748,31.2365,2020-11-02 14:35:06.116778,P0138
D03,118.3748,31.2365,2020-11-02 14:36:05.959189,P0165
D03,118.3748,31.2365,2020-11-02 14:36:15.540080,P0104
D03,118.3748,31.2365,2020-11-02 14:36:29.203737,P0230
D03,118.3748,31.2365,2020-11-02 14:36:51.391261,P0134
D03,118.3748,31.2365,2020-11-02 14:37:09.472524,P0178
D03,118.3748,31.2365,2020-11-02 14:37:18.165073,P0120
D03,118.3748,31.2365,2020-11-02 14:37:31.387739,P0182
D03,118.3748,31.2365,2020-11-02 14:37:53.205493,P0174
D03,118.3748,31.2365,2020-11-02 14:38:18.674561,P0188
D03,118.3748,31.2365,2020-11-02 14:38:31.584602,P0990
D03,118.3748,31.2365,2020-11-02 14:38:47.867704,P0194
D03,118.3748,31.2365,2020-11-02 14:38:58.918451,P0148
D03,118.3748,31.2365,2020-11-02 14:39:03.643275,P0230
D03,118.3748,31.2365,2020-11-02 14:39:07.462613,P0187
D03,118.3748,31.2365,2020-11-02 14:39:08.815813,P0124
D03,118.3748,31.2365,2020-11-02 14:39:52.118628,P0109
D03,118.3748,31.2365,2020-11-02 14:40:16.871137,P0135
D03,118.3748,31.2365,2020-11-02 14:40:32.152023,P0110
D03,118.3748,31.2365,2020-11-02 14:40:35.228329,P0100
D03,118.3748,31.2365,2020-11-02 14:41:08.347952,P0159
D03,118.3748,31.2365,2020-11-02 14:42:13.572382,P0104
D03,118.3748,31.2365,2020-11-02 14:42:44.529770,P0141
D03,118.3748,31.2365,2020-11-02 14:43:11.062950,P0125
D03,118.3748,31.2365,2020-11-02 14:43:52.222035,P0114
D03,118.3748,31.2365,2020-11-02 14:44:13.615322,P0138
D03,118.3748,31.2365,2020-11-02 14:44:18.283618,P0197
D03,118.3748,31.2365,2020-11-02 14:45:00.141790,P0116
D03,118.3748,31.2365,2020-11-02 14:45:16.017674,P0118
D03,118.3748,31.2365,2020-11-02 14:45:45.291753,P0134
D03,118.3748,31.2365,2020-11-02 14:46:23.064701,P0169
D03,118.3748,31.2365,2020-11-02 14:46:43.774580,P0120
D03,118.3748,31.2365,2020-11-02 14:48:02.566858,P0176
D03,118.3748,31.2365,2020-11-02 14:49:22.349043,P0110
D03,118.3748,31.2365,2020-11-02 14:49:32.036171,P0135
D03,118.3748,31.2365,2020-11-02 14:50:21.042693,P0193
D03,118.3748,31.2365,2020-11-02 14:50:21.837238,P0133
D03,118.3748,31.2365,2020-11-02 14:50:26.176158,P0151
D03,118.3748,31.2365,2020-11-02 14:50:32.738952,P0138
D03,118.3748,31.2365,2020-11-02 14:51:07.475225,P0177
D03,118.3748,31.2365,2020-11-02 14:51:20.894206,P0179
D03,118.3748,31.2365,2020-11-02 14:51:26.637589,P0106
D03,118.3748,31.2365,2020-11-02 14:52:43.928946,P0112
D03,118.3748,31.2365,2020-11-02 14:54:13.553169,P0130
D03,118.3748,31.2365,2020-11-02 14:55:09.917593,P0116
D03,118.3748,31.2365,2020-11-02 14:55:18.495494,P0257
D03,118.3748,31.2365,2020-11-02 14:55:30.757565,P0140
D03,118.3748,31.2365,2020-11-02 14:55:31.107896,P0287
D03,118.3748,31.2365,2020-11-02 14:56:25.385727,P0163
D03,118.3748,31.2365,2020-11-02 14:56:55.098950,P0115
D03,118.3748,31.2365,2020-11-02 14:57:09.754075,P0106
D03,118.3748,31.2365,2020-11-02 14:57:15.879706,P0287
D03,118.3748,31.2365,2020-11-02 14:57:43.701425,P0103
D03,118.3748,31.2365,2020-11-02 14:58:13.186672,P0127
D03,118.3748,31.2365,2020-11-02 14:58:14.957986,P0257
D03,118.3748,31.2365,2020-11-02 14:58:25.131053,P0133
D03,118.3748,31.2365,2020-11-02 14:59:30.214559,P1191
D03,118.3748,31.2365,2020-11-02 14:59:42.218230,P0131
D03,118.3748,31.2365,2020-11-02 14:59:51.736868,P1452
D03,118.3748,31.2365,2020-11-02 14:59:59.741551,P0147
D03,118.3748,31.2365,2020-11-02 15:00:39.843563,P0138
D03,118.3748,31.2365,2020-11-02 15:00:47.427746,P0152
D03,118.3748,31.2365,2020-11-02 15:01:01.867927,P0180
D03,118.3748,31.2365,2020-11-02 15:01:26.679199,P0744
D03,118.3748,31.2365,2020-11-02 15:01:33.326259,P0287
D03,118.3748,31.2365,2020-11-02 15:01:47.951934,P0109
D03,118.3748,31.2365,2020-11-02 15:01:52.884783,P0122
D03,118.3748,31.2365,2020-11-02 15:02:06.011706,P0257
D03,118.3748,31.2365,2020-11-02 15:02:14.239472,P0112
D03,118.3748,31.2365,2020-11-02 15:02:23.004881,P0141
D03,118.3748,31.2365,2020-11-02 15:02:29.136137,P0192
D03,118.3748,31.2365,2020-11-02 15:02:32.397116,P0128
D03,118.3748,31.2365,2020-11-02 15:02:44.859347,P0142
D03,118.3748,31.2365,2020-11-02 15:02:55.903513,P0161
D03,118.3748,31.2365,2020-11-02 15:03:09.357540,P0130
D03,118.3748,31.2365,2020-11-02 15:03:14.254858,P0124
D03,118.3748,31.2365,2020-11-02 15:03:19.652972,P0173
D03,118.3748,31.2365,2020-11-02 15:03:55.703803,P0126
D03,118.3748,31.2365,2020-11-02 15:04:15.257877,P0113
D03,118.3748,31.2365,2020-11-02 15:05:02.168035,P0132
D03,118.3748,31.2365,2020-11-02 15:05:28.027183,P0178
D03,118.3748,31.2365,2020-11-02 15:06:37.547096,P0144
D03,118.3748,31.2365,2020-11-02 15:07:15.499688,P0116
D03,118.3748,31.2365,2020-11-02 15:07:27.562622,P0127
D03,118.3748,31.2365,2020-11-02 15:08:12.395963,P0131
D03,118.3748,31.2365,2020-11-02 15:08:37.647406,P0199
D03,118.3748,31.2365,2020-11-02 15:08:43.756363,P0245
D03,118.3748,31.2365,2020-11-02 15:09:19.477132,P0195
D03,118.3748,31.2365,2020-11-02 15:09:23.077888,P0138
D03,118.3748,31.2365,2020-11-02 15:09:28.719904,P0269
D03,118.3748,31.2365,2020-11-02 15:09:40.096719,P0109
D03,118.3748,31.2365,2020-11-02 15:10:20.441898,P0193
D03,118.3748,31.2365,2020-11-02 15:10:24.451875,P0118
D03,118.3748,31.2365,2020-11-02 15:11:17.355984,P0100
D03,118.3748,31.2365,2020-11-02 15:11:30.294056,P0245
D03,118.3748,31.2365,2020-11-02 15:11:45.985430,P0269
D03,118.3748,31.2365,2020-11-02 15:11:55.530805,P0141
D03,118.3748,31.2365,2020-11-02 15:12:19.786444,P0891
D03,118.3748,31.2365,2020-11-02 15:13:22.642366,P1089
D03,118.3748,31.2365,2020-11-02 15:13:29.212183,P1083
D03,118.3748,31.2365,2020-11-02 15:13:45.035943,P0154
D03,118.3748,31.2365,2020-11-02 15:13:55.369205,P0131
D03,118.3748,31.2365,2020-11-02 15:14:30.778436,P0156
D03,118.3748,31.2365,2020-11-02 15:14:39.290435,P0112
D03,118.3748,31.2365,2020-11-02 15:14:50.187929,P0164
D03,118.3748,31.2365,2020-11-02 15:15:27.071532,P0109
D03,118.3748,31.2365,2020-11-02 15:15:33.147130,P0245
D03,118.3748,31.2365,2020-11-02 15:15:40.748909,P0199
D03,118.3748,31.2365,2020-11-02 15:15:41.897782,P0218
D03,118.3748,31.2365,2020-11-02 15:15:44.498943,P0101
D03,118.3748,31.2365,2020-11-02 15:15:59.485076,P0129
D03,118.3748,31.2365,2020-11-02 15:16:17.009394,P1359
D03,118.3748,31.2365,2020-11-02 15:16:51.804578,P0165
D03,118.3748,31.2365,2020-11-02 15:18:00.101816,P0218
D03,118.3748,31.2365,2020-11-02 15:18:04.330109,P0160
D03,118.3748,31.2365,2020-11-02 15:18:36.484219,P0135
D03,118.3748,31.2365,2020-11-02 15:18:46.900552,P1029
D03,118.3748,31.2365,2020-11-02 15:19:19.785479,P0150
D03,118.3748,31.2365,2020-11-02 15:20:01.773615,P0138
D03,118.3748,31.2365,2020-11-02 15:20:38.519055,P0242
D03,118.3748,31.2365,2020-11-02 15:21:30.768856,P0114
D03,118.3748,31.2365,2020-11-02 15:21:48.891232,P0218
D03,118.3748,31.2365,2020-11-02 15:22:16.383660,P0197
D03,118.3748,31.2365,2020-11-02 15:22:28.072996,P0156
D03,118.3748,31.2365,2020-11-02 15:23:26.353303,P0160
D03,118.3748,31.2365,2020-11-02 15:24:21.810424,P0242
D03,118.3748,31.2365,2020-11-02 15:24:36.325670,P1335
D03,118.3748,31.2365,2020-11-02 15:24:52.241892,P0266
D03,118.3748,31.2365,2020-11-02 15:25:35.382741,P0110
D03,118.3748,31.2365,2020-11-02 15:25:54.617051,P0169
D03,118.3748,31.2365,2020-11-02 15:26:00.550232,P0140
D03,118.3748,31.2365,2020-11-02 15:27:01.953954,P0189
D03,118.3748,31.2365,2020-11-02 15:27:07.493105,P0171
D03,118.3748,31.2365,2020-11-02 15:27:15.450695,P0266
D03,118.3748,31.2365,2020-11-02 15:27:59.412175,P0621
D03,118.3748,31.2365,2020-11-02 15:28:24.977156,P0185
D03,118.3748,31.2365,2020-11-02 15:29:01.260711,P0190
D03,118.3748,31.2365,2020-11-02 15:29:20.781885,P0123
D03,118.3748,31.2365,2020-11-02 15:29:44.453137,P0157
D03,118.3748,31.2365,2020-11-02 15:30:03.789871,P1458
D03,118.3748,31.2365,2020-11-02 15:30:06.704540,P0107
D03,118.3748,31.2365,2020-11-02 15:30:12.998138,P0151
D03,118.3748,31.2365,2020-11-02 15:30:17.329531,P0128
D03,118.3748,31.2365,2020-11-02 15:31:11.766232,P0197
D03,118.3748,31.2365,2020-11-02 15:32:42.694840,P0186
D03,118.3748,31.2365,2020-11-02 15:33:16.903281,P0182
D03,118.3748,31.2365,2020-11-02 15:34:27.310456,P0189
D03,118.3748,31.2365,2020-11-02 15:34:33.810397,P0105
D03,118.3748,31.2365,2020-11-02 15:35:02.235552,P0142
D03,118.3748,31.2365,2020-11-02 15:35:02.518503,P0120
D03,118.3748,31.2365,2020-11-02 15:35:21.322936,P0143
D03,118.3748,31.2365,2020-11-02 15:35:57.863833,P0167
D03,118.3748,31.2365,2020-11-02 15:35:59.131360,P0129
D03,118.3748,31.2365,2020-11-02 15:36:03.939984,P0147
D03,118.3748,31.2365,2020-11-02 15:36:15.039042,P0123
D03,118.3748,31.2365,2020-11-02 15:36:35.091039,P0184
D03,118.3748,31.2365,2020-11-02 15:36:52.394205,P0172
D03,118.3748,31.2365,2020-11-02 15:37:05.190408,P0181
D03,118.3748,31.2365,2020-11-02 15:37:33.122377,P0102
D03,118.3748,31.2365,2020-11-02 15:38:59.148638,P0116
D03,118.3748,31.2365,2020-11-02 15:39:01.657893,P0152
D03,118.3748,31.2365,2020-11-02 15:39:35.487663,P0180
D03,118.3748,31.2365,2020-11-02 15:40:22.225652,P0146
D03,118.3748,31.2365,2020-11-02 15:41:17.425844,P0196
D03,118.3748,31.2365,2020-11-02 15:41:27.439510,P0132
D03,118.3748,31.2365,2020-11-02 15:41:36.840039,P0105
D03,118.3748,31.2365,2020-11-02 15:42:20.691457,P0212
D03,118.3748,31.2365,2020-11-02 15:42:24.924095,P0162
D03,118.3748,31.2365,2020-11-02 15:43:45.192084,P0879
D03,118.3748,31.2365,2020-11-02 15:44:06.348586,P0156
D03,118.3748,31.2365,2020-11-02 15:44:23.651814,P0137
D03,118.3748,31.2365,2020-11-02 15:44:29.561267,P0174
D03,118.3748,31.2365,2020-11-02 15:44:35.978834,P0135
D03,118.3748,31.2365,2020-11-02 15:44:40.903998,P0212
D03,118.3748,31.2365,2020-11-02 15:44:43.920833,P0106
D03,118.3748,31.2365,2020-11-02 15:44:44.568922,P0117
D03,118.3748,31.2365,2020-11-02 15:45:06.053906,P1410
D03,118.3748,31.2365,2020-11-02 15:45:28.416496,P0144
D03,118.3748,31.2365,2020-11-02 15:45:56.208726,P0154
D03,118.3748,31.2365,2020-11-02 15:46:00.814742,P0181
D03,118.3748,31.2365,2020-11-02 15:46:09.229955,P0215
D03,118.3748,31.2365,2020-11-02 15:46:12.186158,P0158
D03,118.3748,31.2365,2020-11-02 15:46:45.369953,P0170
D03,118.3748,31.2365,2020-11-02 15:47:08.557748,P0118
D03,118.3748,31.2365,2020-11-02 15:47:48.422666,P0203
D03,118.3748,31.2365,2020-11-02 15:47:56.428952,P0146
D03,118.3748,31.2365,2020-11-02 15:48:25.329523,P0113
D03,118.3748,31.2365,2020-11-02 15:48:43.551667,P0125
D03,118.3748,31.2365,2020-11-02 15:48:45.414084,P0164
D03,118.3748,31.2365,2020-11-02 15:49:09.261164,P0215
D03,118.3748,31.2365,2020-11-02 15:49:32.056108,P0124
D03,118.3748,31.2365,2020-11-02 15:49:35.507097,P0138
D03,118.3748,31.2365,2020-11-02 15:49:48.007943,P0161
D03,118.3748,31.2365,2020-11-02 15:50:00.698432,P0546
D03,118.3748,31.2365,2020-11-02 15:50:01.116920,P0187
D03,118.3748,31.2365,2020-11-02 15:50:11.724808,P0148
D03,118.3748,31.2365,2020-11-02 15:50:22.859531,P0119
D03,118.3748,31.2365,2020-11-02 15:50:24.850901,P0177
D03,118.3748,31.2365,2020-11-02 15:50:25.992214,P0203
D03,118.3748,31.2365,2020-11-02 15:50:52.234454,P1119
D03,118.3748,31.2365,2020-11-02 15:51:12.083640,P1008
D03,118.3748,31.2365,2020-11-02 15:51:21.893552,P0175
D03,118.3748,31.2365,2020-11-02 15:51:30.083025,P0483
D03,118.3748,31.2365,2020-11-02 15:51:38.469625,P0127
D03,118.3748,31.2365,2020-11-02 15:52:14.871254,P0215
D03,118.3748,31.2365,2020-11-02 15:52:38.312709,P0118
D03,118.3748,31.2365,2020-11-02 15:53:06.764068,P1242
D03,118.3748,31.2365,2020-11-02 15:53:12.430926,P0203
D03,118.3748,31.2365,2020-11-02 15:53:16.492785,P0178
D03,118.3748,31.2365,2020-11-02 15:53:39.059941,P0206
D03,118.3748,31.2365,2020-11-02 15:53:41.904476,P0188
D03,118.3748,31.2365,2020-11-02 15:54:01.314483,P0100
D03,118.3748,31.2365,2020-11-02 15:54:16.222249,P0179
D03,118.3748,31.2365,2020-11-02 15:54:47.132939,P0215
D03,118.3748,31.2365,2020-11-02 15:54:52.125893,P0125
D03,118.3748,31.2365,2020-11-02 15:55:36.269984,P0103
D03,118.3748,31.2365,2020-11-02 15:56:06.761725,P0181
D03,118.3748,31.2365,2020-11-02 15:56:16.394649,P0199
D03,118.3748,31.2365,2020-11-02 15:56:42.676661,P0130
D03,118.3748,31.2365,2020-11-02 15:56:44.120181,P0127
D03,118.3748,31.2365,2020-11-02 15:56:47.549486,P0176
D03,118.3748,31.2365,2020-11-02 15:56:49.956419,P0206
D03,118.3748,31.2365,2020-11-02 15:57:18.681660,P0143
D03,118.3748,31.2365,2020-11-02 15:57:28.251864,P0221
D03,118.3748,31.2365,2020-11-02 15:57:57.741300,P0126
D03,118.3748,31.2365,2020-11-02 15:58:00.873857,P0140
D03,118.3748,31.2365,2020-11-02 15:58:12.052555,P0172
D03,118.3748,31.2365,2020-11-02 15:58:22.869488,P0142
D03,118.3748,31.2365,2020-11-02 15:58:40.202944,P0157
D03,118.3748,31.2365,2020-11-02 15:58:45.615365,P0166
D03,118.3748,31.2365,2020-11-02 15:59:48.051080,P0149
D03,118.3748,31.2365,2020-11-02 16:00:07.185530,P0118
D03,118.3748,31.2365,2020-11-02 16:00:11.641970,P0206
D03,118.3748,31.2365,2020-11-02 16:00:47.423255,P0104
D03,118.3748,31.2365,2020-11-02 16:01:14.323449,P0221
D03,118.3748,31.2365,2020-11-02 16:01:14.843496,P0121
D03,118.3748,31.2365,2020-11-02 16:01:25.140924,P0108
D03,118.3748,31.2365,2020-11-02 16:01:50.883738,P0131
D03,118.3748,31.2365,2020-11-02 16:01:55.648189,P0195
D03,118.3748,31.2365,2020-11-02 16:03:09.443143,P0429
D03,118.3748,31.2365,2020-11-02 16:03:10.976117,P0534
D03,118.3748,31.2365,2020-11-02 16:04:26.272001,P0133
D03,118.3748,31.2365,2020-11-02 16:04:46.480599,P0199
D03,118.3748,31.2365,2020-11-02 16:05:18.535043,P0110
D03,118.3748,31.2365,2020-11-02 16:06:34.428444,P0140
D03,118.3748,31.2365,2020-11-02 16:06:35.191412,P0103
D03,118.3748,31.2365,2020-11-02 16:07:24.553796,P0284
D03,118.3748,31.2365,2020-11-02 16:07:45.444311,P0290
D03,118.3748,31.2365,2020-11-02 16:07:49.351282,P0143
D03,118.3748,31.2365,2020-11-02 16:07:51.827197,P0120
D03,118.3748,31.2365,2020-11-02 16:08:09.828336,P0137
D03,118.3748,31.2365,2020-11-02 16:08:18.777616,P0128
D03,118.3748,31.2365,2020-11-02 16:08:53.280308,P0284
D03,118.3748,31.2365,2020-11-02 16:09:24.134747,P0129
D03,118.3748,31.2365,2020-11-02 16:10:09.538129,P0150
D03,118.3748,31.2365,2020-11-02 16:10:40.835388,P0290
D03,118.3748,31.2365,2020-11-02 16:10:52.645708,P0942
D03,118.3748,31.2365,2020-11-02 16:10:58.127953,P1527
D03,118.3748,31.2365,2020-11-02 16:11:35.137863,P0122
D03,118.3748,31.2365,2020-11-02 16:11:46.036109,P1017
D03,118.3748,31.2365,2020-11-02 16:11:46.236106,P1581
D03,118.3748,31.2365,2020-11-02 16:11:49.485129,P0199
D03,118.3748,31.2365,2020-11-02 16:11:51.676061,P0236
D03,118.3748,31.2365,2020-11-02 16:12:08.431843,P0981
D03,118.3748,31.2365,2020-11-02 16:12:42.401632,P0284
D03,118.3748,31.2365,2020-11-02 16:12:53.214322,P0198
D03,118.3748,31.2365,2020-11-02 16:13:11.939909,P0182
D03,118.3748,31.2365,2020-11-02 16:13:14.083707,P0105
D03,118.3748,31.2365,2020-11-02 16:13:22.467921,P0114
D03,118.3748,31.2365,2020-11-02 16:13:25.889321,P0233
D03,118.3748,31.2365,2020-11-02 16:13:38.721844,P0175
D03,118.3748,31.2365,2020-11-02 16:14:34.198660,P0239
D03,118.3748,31.2365,2020-11-02 16:14:50.792524,P0236
D03,118.3748,31.2365,2020-11-02 16:15:04.181820,P0171
D03,118.3748,31.2365,2020-11-02 16:15:06.118865,P0233
D03,118.3748,31.2365,2020-11-02 16:15:10.317553,P0135
D03,118.3748,31.2365,2020-11-02 16:15:54.150267,P0101
D03,118.3748,31.2365,2020-11-02 16:16:03.602547,P0666
D03,118.3748,31.2365,2020-11-02 16:16:53.225758,P1029
D03,118.3748,31.2365,2020-11-02 16:17:16.465062,P0112
D03,118.3748,31.2365,2020-11-02 16:17:24.003912,P0134
D03,118.3748,31.2365,2020-11-02 16:17:29.606781,P0239
D03,118.3748,31.2365,2020-11-02 16:17:35.360087,P0708
D03,118.3748,31.2365,2020-11-02 16:17:52.863683,P1182
D03,118.3748,31.2365,2020-11-02 16:17:53.233076,P0236
D03,118.3748,31.2365,2020-11-02 16:17:55.137885,P0194
D03,118.3748,31.2365,2020-11-02 16:18:01.961668,P1077
D03,118.3748,31.2365,2020-11-02 16:18:04.549797,P1470
D03,118.3748,31.2365,2020-11-02 16:18:18.906528,P0918
D03,118.3748,31.2365,2020-11-02 16:18:26.326521,P0148
D03,118.3748,31.2365,2020-11-02 16:18:32.453207,P0163
D03,118.3748,31.2365,2020-11-02 16:18:49.269378,P0111
D03,118.3748,31.2365,2020-11-02 16:20:05.565716,P1479
D03,118.3748,31.2365,2020-11-02 16:20:16.497303,P0186
D03,118.3748,31.2365,2020-11-02 16:20:24.079425,P1317
D03,118.3748,31.2365,2020-11-02 16:20:32.747965,P0139
D03,118.3748,31.2365,2020-11-02 16:20:42.705732,P0189
D03,118.3748,31.2365,2020-11-02 16:20:59.134577,P0239
D03,118.3748,31.2365,2020-11-02 16:21:41.508617,P0233
D03,118.3748,31.2365,2020-11-02 16:21:49.168488,P0191
D03,118.3748,31.2365,2020-11-02 16:21:56.964023,P0159
D03,118.3748,31.2365,2020-11-02 16:22:59.104673,P0192
D03,118.3748,31.2365,2020-11-02 16:23:24.948069,P0183
D03,118.3748,31.2365,2020-11-02 16:23:32.424524,P0193
D03,118.3748,31.2365,2020-11-02 16:23:55.321262,P0119
D03,118.3748,31.2365,2020-11-02 16:24:10.805960,P0117
D03,118.3748,31.2365,2020-11-02 16:24:33.456396,P0130
D03,118.3748,31.2365,2020-11-02 16:24:40.107268,P0152
D03,118.3748,31.2365,2020-11-02 16:24:54.109021,P0147
D03,118.3748,31.2365,2020-11-02 16:25:19.524820,P0178
D03,118.3748,31.2365,2020-11-02 16:25:52.239072,P0172
D03,118.3748,31.2365,2020-11-02 16:26:11.885732,P0131
D03,118.3748,31.2365,2020-11-02 16:26:46.589569,P0104
D03,118.3748,31.2365,2020-11-02 16:26:51.496220,P0102
D03,118.3748,31.2365,2020-11-02 16:27:07.670482,P0157
D03,118.3748,31.2365,2020-11-02 16:27:33.038680,P0194
D03,118.3748,31.2365,2020-11-02 16:28:53.898611,P0116
D03,118.3748,31.2365,2020-11-02 16:29:30.349702,P0162
D03,118.3748,31.2365,2020-11-02 16:29:55.727401,P0144
D03,118.3748,31.2365,2020-11-02 16:30:08.228862,P0195
D03,118.3748,31.2365,2020-11-02 16:30:53.083476,P0133
D03,118.3748,31.2365,2020-11-02 16:30:56.931209,P0130
D03,118.3748,31.2365,2020-11-02 16:31:21.888090,P0115
D03,118.3748,31.2365,2020-11-02 16:32:12.688944,P0160
D03,118.3748,31.2365,2020-11-02 16:32:13.036062,P0117
D03,118.3748,31.2365,2020-11-02 16:32:21.956309,P0272
D03,118.3748,31.2365,2020-11-02 16:32:31.113164,P0106
D03,118.3748,31.2365,2020-11-02 16:33:15.186762,P0126
D03,118.3748,31.2365,2020-11-02 16:33:35.411939,P1110
D03,118.3748,31.2365,2020-11-02 16:34:08.069381,P1419
D03,118.3748,31.2365,2020-11-02 16:34:19.438202,P0251
D03,118.3748,31.2365,2020-11-02 16:34:19.856522,P0128
D03,118.3748,31.2365,2020-11-02 16:34:55.770271,P0131
D03,118.3748,31.2365,2020-11-02 16:34:59.756767,P0618
D03,118.3748,31.2365,2020-11-02 16:35:08.818505,P0195
D03,118.3748,31.2365,2020-11-02 16:35:42.065968,P0110
D03,118.3748,31.2365,2020-11-02 16:36:11.230532,P0272
D03,118.3748,31.2365,2020-11-02 16:36:42.532281,P0912
D03,118.3748,31.2365,2020-11-02 16:36:44.784168,P0162
D03,118.3748,31.2365,2020-11-02 16:36:46.061276,P0130
D03,118.3748,31.2365,2020-11-02 16:36:52.454735,P0147
D03,118.3748,31.2365,2020-11-02 16:37:16.103417,P1113
D03,118.3748,31.2365,2020-11-02 16:37:38.161748,P0251
D03,118.3748,31.2365,2020-11-02 16:39:06.848851,P0109
D03,118.3748,31.2365,2020-11-02 16:39:36.472377,P0133
D03,118.3748,31.2365,2020-11-02 16:39:42.158103,P0260
D03,118.3748,31.2365,2020-11-02 16:40:37.290716,P0113
D03,118.3748,31.2365,2020-11-02 16:41:06.769872,P0116
D03,118.3748,31.2365,2020-11-02 16:41:20.533896,P0117
D03,118.3748,31.2365,2020-11-02 16:41:40.547134,P0260
D03,118.3748,31.2365,2020-11-02 16:41:47.693654,P0122
D03,118.3748,31.2365,2020-11-02 16:41:59.948842,P0224
D03,118.3748,31.2365,2020-11-02 16:42:44.671735,P0227
D03,118.3748,31.2365,2020-11-02 16:42:49.612181,P0138
D03,118.3748,31.2365,2020-11-02 16:43:24.301374,P1428
D03,118.3748,31.2365,2020-11-02 16:44:19.210555,P0110
D03,118.3748,31.2365,2020-11-02 16:44:20.513849,P0293
D03,118.3748,31.2365,2020-11-02 16:44:41.093821,P0132
D03,118.3748,31.2365,2020-11-02 16:45:03.237379,P0945
D03,118.3748,31.2365,2020-11-02 16:45:03.509136,P0227
D03,118.3748,31.2365,2020-11-02 16:45:05.302553,P0162
